from,to,round,label
Honest_123,Smart_9,17,Honest
Honest_124,Sybil_35,17,Honest
Honest_125,Honest_6,17,Honest
Honest_126,Honest_59,17,Honest
Honest_127,Honest_118,17,Honest
Honest_128,Honest_2,17,Honest
Honest_129,Honest_2,17,Honest
Honest_130,Honest_34,17,Honest
Honest_131,Honest_107,17,Honest
Honest_132,Honest_75,17,Honest
Honest_133,Sybil_9,17,Honest
Honest_134,Honest_2,17,Honest
Honest_135,Smart_4,17,Honest
Honest_136,Honest_0,17,Honest
Honest_137,Sybil_12,17,Honest
Honest_138,Honest_111,17,Honest
Honest_139,Honest_87,17,Honest
Smart_0,Honest_135,17,SmartCollusion
Smart_1,Smart_11,17,SmartCollusion
Smart_2,Smart_8,17,SmartCollusion
Smart_3,Smart_11,17,SmartCollusion
Smart_4,Honest_27,17,SmartCollusion
Smart_5,Honest_91,17,SmartCollusion
Smart_6,Honest_100,17,SmartCollusion
Smart_7,Honest_134,17,SmartCollusion
Smart_8,Honest_95,17,SmartCollusion
Smart_9,Smart_10,17,SmartCollusion
Smart_10,Smart_0,17,SmartCollusion
Smart_11,Smart_7,17,SmartCollusion
Smart_12,Smart_5,17,SmartCollusion
Smart_13,Honest_33,17,SmartCollusion
Smart_14,Smart_12,17,SmartCollusion
Smart_15,Honest_27,17,SmartCollusion
Smart_16,Honest_19,17,SmartCollusion
Smart_18,Honest_112,17,SmartCollusion
Smart_19,Honest_92,17,SmartCollusion
Honest_0,Smart_8,18,Honest
Honest_1,Honest_31,18,Honest
Honest_2,Sybil_0,18,Honest
Honest_3,Honest_66,18,Honest
Honest_4,Honest_92,18,Honest
Honest_5,Honest_113,18,Honest
Honest_6,Honest_51,18,Honest
Honest_7,Honest_90,18,Honest
Honest_8,Sybil_26,18,Honest
Honest_9,Honest_21,18,Honest
Honest_10,Honest_75,18,Honest
Honest_11,Honest_53,18,Honest
Honest_12,Honest_2,18,Honest
Honest_13,Sybil_32,18,Honest
Honest_14,Honest_128,18,Honest
Honest_15,Honest_39,18,Honest
Honest_16,Honest_96,18,Honest
Honest_17,Honest_103,18,Honest
Honest_18,Honest_70,18,Honest
Honest_19,Honest_76,18,Honest
Honest_20,Honest_137,18,Honest
Honest_21,Honest_60,18,Honest
Honest_22,Honest_94,18,Honest
Honest_23,Honest_79,18,Honest
Honest_24,Sybil_32,18,Honest
Honest_25,Honest_124,18,Honest
Honest_26,Honest_114,18,Honest
Honest_27,Honest_86,18,Honest
Honest_28,Honest_100,18,Honest
Honest_29,Smart_0,18,Honest
Honest_30,Sybil_3,18,Honest
Honest_31,Honest_72,18,Honest
Honest_32,Honest_78,18,Honest
Honest_33,Honest_0,18,Honest
Honest_34,Honest_49,18,Honest
Honest_35,Honest_71,18,Honest
Honest_36,Smart_2,18,Honest
Honest_37,Sybil_38,18,Honest
Honest_38,Honest_91,18,Honest
Honest_39,Sybil_33,18,Honest
Honest_40,Honest_17,18,Honest
Honest_41,Honest_98,18,Honest
Honest_42,Honest_119,18,Honest
Honest_43,Honest_22,18,Honest
Honest_44,Honest_111,18,Honest
Honest_45,Honest_107,18,Honest
Honest_46,Sybil_7,18,Honest
Honest_47,Honest_95,18,Honest
Honest_48,Honest_53,18,Honest
Honest_49,Sybil_33,18,Honest
Honest_50,Sybil_4,18,Honest
Honest_51,Honest_28,18,Honest
Honest_52,Honest_0,18,Honest
Honest_53,Honest_43,18,Honest
Honest_54,Honest_103,18,Honest
Honest_55,Honest_116,18,Honest
Honest_56,Honest_123,18,Honest
Honest_57,Honest_95,18,Honest
Honest_58,Honest_110,18,Honest
Honest_59,Sybil_37,18,Honest
Honest_60,Sybil_10,18,Honest
Honest_61,Sybil_21,18,Honest
Honest_62,Honest_16,18,Honest
Honest_63,Honest_125,18,Honest
Honest_64,Honest_129,18,Honest
Honest_65,Honest_28,18,Honest
Honest_66,Honest_84,18,Honest
Honest_67,Honest_52,18,Honest
Honest_68,Honest_136,18,Honest
Honest_69,Sybil_18,18,Honest
Honest_70,Smart_15,18,Honest
Honest_71,Sybil_17,18,Honest
Honest_72,Honest_63,18,Honest
Honest_73,Honest_7,18,Honest
Honest_74,Honest_47,18,Honest
Honest_75,Honest_55,18,Honest
Honest_76,Honest_66,18,Honest
Honest_77,Honest_107,18,Honest
Honest_78,Honest_47,18,Honest
Honest_79,Honest_76,18,Honest
Honest_80,Smart_15,18,Honest
Honest_81,Honest_136,18,Honest
Honest_82,Honest_30,18,Honest
Honest_83,Honest_2,18,Honest
Honest_84,Sybil_4,18,Honest
Honest_85,Honest_104,18,Honest
Honest_86,Honest_132,18,Honest
Honest_87,Honest_7,18,Honest
Honest_88,Honest_139,18,Honest
Honest_89,Honest_30,18,Honest
Honest_90,Smart_2,18,Honest
Honest_91,Honest_133,18,Honest
Honest_92,Sybil_23,18,Honest
Honest_93,Sybil_17,18,Honest
Honest_94,Honest_13,18,Honest
Honest_95,Honest_98,18,Honest
Honest_96,Honest_8,18,Honest
Honest_97,Honest_98,18,Honest
Honest_98,Honest_133,18,Honest
Honest_99,Honest_128,18,Honest
Honest_100,Sybil_34,18,Honest
Honest_101,Smart_6,18,Honest
Honest_102,Sybil_34,18,Honest
Honest_103,Smart_8,18,Honest
Honest_104,Honest_35,18,Honest
Honest_105,Honest_79,18,Honest
Honest_106,Sybil_15,18,Honest
Honest_107,Sybil_25,18,Honest
Honest_108,Honest_104,18,Honest
Honest_109,Honest_85,18,Honest
Honest_110,Honest_67,18,Honest
Honest_111,Honest_15,18,Honest
Honest_112,Honest_134,18,Honest
Honest_113,Honest_131,18,Honest
Honest_114,Honest_44,18,Honest
Honest_115,Smart_6,18,Honest
Honest_116,Sybil_23,18,Honest
Honest_117,Honest_93,18,Honest
Honest_118,Honest_29,18,Honest
Honest_119,Honest_108,18,Honest
Honest_120,Sybil_11,18,Honest
Honest_121,Honest_138,18,Honest
Honest_122,Sybil_36,18,Honest
Honest_123,Honest_110,18,Honest
Honest_124,Honest_6,18,Honest
Honest_125,Sybil_35,18,Honest
Honest_126,Honest_50,18,Honest
Honest_127,Sybil_11,18,Honest
Honest_128,Honest_88,18,Honest
Honest_129,Honest_10,18,Honest
Honest_130,Sybil_19,18,Honest
Honest_131,Sybil_33,18,Honest
Honest_132,Honest_120,18,Honest
Honest_133,Honest_124,18,Honest
Honest_134,Honest_113,18,Honest
Honest_135,Honest_43,18,Honest
Honest_136,Honest_94,18,Honest
Honest_137,Sybil_5,18,Honest
Honest_138,Honest_49,18,Honest
Honest_139,Honest_3,18,Honest
Smart_0,Smart_14,18,SmartCollusion
Smart_1,Smart_12,18,SmartCollusion
Smart_2,Honest_10,18,SmartCollusion
Smart_3,Smart_14,18,SmartCollusion
Smart_4,Honest_102,18,SmartCollusion
Smart_5,Smart_18,18,SmartCollusion
Smart_6,Smart_5,18,SmartCollusion
Smart_7,Smart_5,18,SmartCollusion
Smart_8,Honest_44,18,SmartCollusion
Smart_9,Smart_11,18,SmartCollusion
Smart_10,Honest_83,18,SmartCollusion
Smart_11,Honest_50,18,SmartCollusion
Smart_12,Smart_3,18,SmartCollusion
Smart_13,Smart_18,18,SmartCollusion
Smart_15,Smart_13,18,SmartCollusion
Smart_16,Honest_101,18,SmartCollusion
Smart_17,Smart_7,18,SmartCollusion
Smart_18,Honest_132,18,SmartCollusion
Smart_19,Smart_4,18,SmartCollusion
Honest_0,Honest_117,19,Honest
Honest_1,Honest_10,19,Honest
Honest_2,Honest_108,19,Honest
Honest_3,Smart_17,19,Honest
Honest_4,Honest_1,19,Honest
Honest_5,Honest_66,19,Honest
Honest_6,Smart_5,19,Honest
Honest_7,Honest_91,19,Honest
Honest_8,Honest_131,19,Honest
Honest_9,Smart_4,19,Honest
Honest_10,Honest_138,19,Honest
Honest_11,Honest_77,19,Honest
Honest_12,Honest_131,19,Honest
Honest_13,Honest_29,19,Honest
Honest_14,Honest_120,19,Honest
Honest_15,Honest_64,19,Honest
Honest_16,Sybil_20,19,Honest
Honest_17,Honest_138,19,Honest
Honest_18,Sybil_13,19,Honest
Honest_19,Honest_138,19,Honest
Honest_20,Honest_6,19,Honest
Honest_21,Honest_135,19,Honest
Honest_22,Sybil_36,19,Honest
Honest_23,Sybil_22,19,Honest
Honest_24,Honest_93,19,Honest
Honest_25,Sybil_28,19,Honest
Honest_26,Smart_0,19,Honest
Honest_27,Honest_31,19,Honest
Honest_28,Honest_57,19,Honest
Honest_29,Smart_3,19,Honest
Honest_30,Honest_8,19,Honest
Honest_31,Honest_119,19,Honest
Honest_32,Honest_78,19,Honest
Honest_33,Honest_62,19,Honest
Honest_34,Honest_52,19,Honest
Honest_35,Honest_13,19,Honest
Honest_36,Honest_50,19,Honest
Honest_37,Honest_14,19,Honest
Honest_38,Honest_96,19,Honest
Honest_39,Honest_40,19,Honest
Honest_40,Honest_42,19,Honest
Honest_41,Honest_75,19,Honest
Honest_42,Sybil_0,19,Honest
Honest_43,Smart_5,19,Honest
Honest_44,Honest_116,19,Honest
Honest_45,Honest_20,19,Honest
Honest_46,Honest_120,19,Honest
Honest_47,Honest_17,19,Honest
Honest_48,Smart_17,19,Honest
Honest_49,Honest_50,19,Honest
Honest_50,Honest_29,19,Honest
Honest_51,Smart_5,19,Honest
Honest_52,Honest_94,19,Honest
Honest_53,Honest_29,19,Honest
Honest_54,Honest_129,19,Honest
Honest_55,Honest_62,19,Honest
Honest_56,Honest_133,19,Honest
Honest_57,Sybil_0,19,Honest
Honest_58,Smart_13,19,Honest
Honest_59,Smart_9,19,Honest
Honest_60,Sybil_37,19,Honest
Honest_61,Smart_11,19,Honest
Honest_62,Honest_28,19,Honest
Honest_63,Honest_44,19,Honest
Honest_64,Sybil_31,19,Honest
Honest_65,Honest_19,19,Honest
Honest_66,Honest_37,19,Honest
Honest_67,Honest_52,19,Honest
Honest_68,Sybil_18,19,Honest
Honest_69,Sybil_21,19,Honest
Honest_70,Honest_96,19,Honest
Honest_71,Sybil_10,19,Honest
Honest_72,Honest_128,19,Honest
Honest_73,Sybil_16,19,Honest
Honest_74,Honest_30,19,Honest
Honest_75,Honest_4,19,Honest
Honest_76,Honest_133,19,Honest
Honest_77,Honest_125,19,Honest
Honest_78,Sybil_20,19,Honest
Honest_79,Honest_83,19,Honest
Honest_80,Honest_49,19,Honest
Honest_81,Honest_10,19,Honest
Honest_82,Honest_28,19,Honest
Honest_83,Honest_80,19,Honest
Honest_84,Honest_20,19,Honest
Honest_85,Honest_78,19,Honest
Honest_86,Honest_48,19,Honest
Honest_87,Sybil_15,19,Honest
Honest_88,Honest_48,19,Honest
Honest_89,Honest_9,19,Honest
Honest_90,Sybil_1,19,Honest
Honest_91,Honest_67,19,Honest
Honest_92,Honest_2,19,Honest
Honest_93,Honest_82,19,Honest
Honest_94,Honest_82,19,Honest
Honest_95,Honest_101,19,Honest
Honest_96,Honest_139,19,Honest
Honest_97,Honest_87,19,Honest
Honest_98,Honest_55,19,Honest
Honest_99,Sybil_20,19,Honest
Honest_100,Honest_126,19,Honest
Honest_101,Honest_123,19,Honest
Honest_102,Sybil_0,19,Honest
Honest_103,Honest_108,19,Honest
Honest_104,Honest_22,19,Honest
Honest_105,Honest_20,19,Honest
Honest_106,Sybil_20,19,Honest
Honest_107,Honest_20,19,Honest
Honest_108,Honest_40,19,Honest
Honest_109,Honest_79,19,Honest
Honest_110,Sybil_13,19,Honest
Honest_111,Honest_52,19,Honest
Honest_112,Honest_38,19,Honest
Honest_113,Honest_139,19,Honest
Honest_114,Honest_125,19,Honest
Honest_115,Sybil_27,19,Honest
Honest_116,Honest_56,19,Honest
Honest_117,Smart_3,19,Honest
Honest_118,Honest_60,19,Honest
Honest_119,Honest_75,19,Honest
Honest_120,Honest_5,19,Honest
Honest_121,Honest_6,19,Honest
Honest_122,Honest_109,19,Honest
Honest_123,Smart_18,19,Honest
Honest_124,Honest_51,19,Honest
Honest_125,Honest_42,19,Honest
Honest_126,Sybil_20,19,Honest
Honest_127,Honest_8,19,Honest
Honest_128,Honest_31,19,Honest
Honest_129,Smart_11,19,Honest
Honest_130,Honest_60,19,Honest
Honest_131,Honest_5,19,Honest
Honest_132,Sybil_34,19,Honest
Honest_133,Smart_7,19,Honest
Honest_134,Honest_101,19,Honest
Honest_135,Sybil_30,19,Honest
Honest_136,Honest_134,19,Honest
Honest_137,Honest_85,19,Honest
Honest_138,Honest_99,19,Honest
Honest_139,Honest_56,19,Honest
Smart_0,Smart_1,19,SmartCollusion
Smart_1,Smart_8,19,SmartCollusion
Smart_2,Honest_105,19,SmartCollusion
Smart_3,Honest_125,19,SmartCollusion
Smart_4,Smart_9,19,SmartCollusion
Smart_5,Honest_60,19,SmartCollusion
Smart_6,Smart_2,19,SmartCollusion
Smart_7,Smart_18,19,SmartCollusion
Smart_8,Honest_8,19,SmartCollusion
Smart_9,Smart_8,19,SmartCollusion
Smart_10,Smart_5,19,SmartCollusion
Smart_12,Honest_3,19,SmartCollusion
Smart_14,Honest_52,19,SmartCollusion
Smart_15,Honest_75,19,SmartCollusion
Smart_16,Honest_84,19,SmartCollusion
Smart_17,Honest_111,19,SmartCollusion
Smart_18,Smart_8,19,SmartCollusion
Smart_19,Honest_128,19,SmartCollusion
Honest_0,Smart_16,20,Honest
Honest_1,Smart_10,20,Honest
Honest_2,Sybil_23,20,Honest
Honest_3,Honest_47,20,Honest
Honest_4,Smart_8,20,Honest
Honest_5,Sybil_21,20,Honest
Honest_6,Honest_65,20,Honest
Honest_7,Honest_87,20,Honest
Honest_8,Sybil_39,20,Honest
Honest_9,Honest_51,20,Honest
Honest_10,Sybil_15,20,Honest
Honest_11,Smart_14,20,Honest
Honest_12,Honest_131,20,Honest
Honest_13,Smart_2,20,Honest
Honest_14,Honest_5,20,Honest
Honest_15,Honest_27,20,Honest
Honest_16,Honest_27,20,Honest
Honest_17,Sybil_0,20,Honest
Honest_18,Honest_77,20,Honest
Honest_19,Sybil_36,20,Honest
Honest_20,Honest_1,20,Honest
Honest_21,Honest_124,20,Honest
Honest_22,Sybil_6,20,Honest
Honest_23,Sybil_20,20,Honest
Honest_24,Honest_105,20,Honest
Honest_25,Honest_98,20,Honest
Honest_26,Smart_9,20,Honest
Honest_27,Honest_109,20,Honest
Honest_28,Honest_128,20,Honest
Honest_29,Honest_92,20,Honest
Honest_30,Honest_82,20,Honest
Honest_31,Honest_114,20,Honest
Honest_32,Honest_56,20,Honest
Honest_33,Honest_11,20,Honest
Honest_34,Sybil_15,20,Honest
Honest_35,Sybil_30,20,Honest
Honest_36,Honest_32,20,Honest
Honest_37,Honest_62,20,Honest
Honest_38,Sybil_21,20,Honest
Honest_39,Honest_89,20,Honest
Honest_40,Honest_97,20,Honest
Honest_41,Honest_64,20,Honest
Honest_42,Honest_19,20,Honest
Honest_43,Smart_16,20,Honest
Honest_44,Honest_76,20,Honest
Honest_45,Sybil_5,20,Honest
Honest_46,Honest_122,20,Honest
Honest_47,Honest_89,20,Honest
Honest_48,Honest_118,20,Honest
Honest_49,Honest_121,20,Honest
Honest_50,Honest_46,20,Honest
Honest_51,Sybil_24,20,Honest
Honest_52,Sybil_18,20,Honest
Honest_53,Honest_0,20,Honest
Honest_54,Honest_83,20,Honest
Honest_55,Honest_72,20,Honest
Honest_56,Smart_2,20,Honest
Honest_57,Honest_103,20,Honest
Honest_58,Honest_98,20,Honest
Honest_59,Honest_8,20,Honest
Honest_60,Honest_25,20,Honest
Honest_61,Sybil_4,20,Honest
Honest_62,Smart_6,20,Honest
Honest_63,Honest_125,20,Honest
Honest_64,Honest_34,20,Honest
Honest_65,Sybil_32,20,Honest
Honest_66,Honest_48,20,Honest
Honest_67,Honest_112,20,Honest
Honest_68,Honest_49,20,Honest
Honest_69,Honest_53,20,Honest
Honest_70,Honest_138,20,Honest
Honest_71,Honest_62,20,Honest
Honest_72,Honest_39,20,Honest
Honest_73,Honest_126,20,Honest
Honest_74,Honest_32,20,Honest
Honest_75,Honest_96,20,Honest
Honest_76,Honest_9,20,Honest
Honest_77,Honest_56,20,Honest
Honest_78,Honest_111,20,Honest
Honest_79,Honest_29,20,Honest
Honest_80,Honest_122,20,Honest
Honest_81,Honest_47,20,Honest
Honest_82,Sybil_14,20,Honest
Honest_83,Sybil_14,20,Honest
Honest_84,Honest_2,20,Honest
Honest_85,Honest_25,20,Honest
Honest_86,Honest_104,20,Honest
Honest_87,Sybil_30,20,Honest
Honest_88,Sybil_8,20,Honest
Honest_89,Honest_70,20,Honest
Honest_90,Sybil_1,20,Honest
Honest_91,Honest_36,20,Honest
Honest_92,Honest_116,20,Honest
Honest_93,Honest_57,20,Honest
Honest_94,Smart_0,20,Honest
Honest_95,Honest_71,20,Honest
Honest_96,Smart_5,20,Honest
Honest_97,Sybil_22,20,Honest
Honest_98,Sybil_33,20,Honest
Honest_99,Sybil_24,20,Honest
Honest_100,Honest_110,20,Honest
Honest_101,Honest_120,20,Honest
Honest_102,Sybil_22,20,Honest
Honest_103,Honest_61,20,Honest
Honest_104,Honest_99,20,Honest
Honest_105,Honest_35,20,Honest
Honest_106,Honest_21,20,Honest
Honest_107,Honest_65,20,Honest
Honest_108,Honest_122,20,Honest
Honest_109,Honest_96,20,Honest
Honest_110,Sybil_38,20,Honest
Honest_111,Honest_118,20,Honest
Honest_112,Honest_7,20,Honest
Honest_113,Honest_44,20,Honest
Honest_114,Honest_0,20,Honest
Honest_115,Honest_83,20,Honest
Honest_116,Honest_63,20,Honest
Honest_117,Honest_27,20,Honest
Honest_118,Honest_61,20,Honest
Honest_119,Honest_133,20,Honest
Honest_120,Honest_67,20,Honest
Honest_121,Honest_15,20,Honest
Honest_122,Honest_136,20,Honest
Honest_123,Sybil_35,20,Honest
Honest_124,Honest_103,20,Honest
Honest_125,Honest_109,20,Honest
Honest_126,Smart_2,20,Honest
Honest_127,Honest_64,20,Honest
Honest_128,Smart_15,20,Honest
Honest_129,Honest_107,20,Honest
Honest_130,Honest_118,20,Honest
Honest_131,Honest_70,20,Honest
Honest_132,Honest_29,20,Honest
Honest_133,Honest_98,20,Honest
Honest_134,Honest_18,20,Honest
Honest_135,Honest_134,20,Honest
Honest_136,Honest_97,20,Honest
Honest_137,Honest_95,20,Honest
Honest_138,Sybil_34,20,Honest
Honest_139,Honest_3,20,Honest
Smart_0,Honest_98,20,SmartCollusion
Smart_1,Honest_83,20,SmartCollusion
Smart_2,Smart_7,20,SmartCollusion
Smart_3,Smart_10,20,SmartCollusion
Smart_4,Honest_82,20,SmartCollusion
Smart_5,Honest_133,20,SmartCollusion
Smart_6,Honest_86,20,SmartCollusion
Smart_7,Honest_11,20,SmartCollusion
Smart_8,Honest_71,20,SmartCollusion
Smart_9,Smart_13,20,SmartCollusion
Smart_10,Honest_114,20,SmartCollusion
Smart_11,Smart_9,20,SmartCollusion
Smart_12,Smart_6,20,SmartCollusion
Smart_13,Honest_114,20,SmartCollusion
Smart_14,Honest_48,20,SmartCollusion
Smart_15,Honest_101,20,SmartCollusion
Smart_16,Smart_0,20,SmartCollusion
Smart_17,Smart_12,20,SmartCollusion
Smart_18,Smart_14,20,SmartCollusion
Smart_19,Smart_9,20,SmartCollusion
Honest_0,Smart_19,21,Honest
Honest_2,Honest_132,21,Honest
Honest_3,Sybil_15,21,Honest
Honest_4,Honest_14,21,Honest
Honest_5,Honest_10,21,Honest
Honest_6,Honest_56,21,Honest
Honest_7,Honest_54,21,Honest
Honest_8,Honest_102,21,Honest
Honest_9,Honest_22,21,Honest
Honest_10,Honest_93,21,Honest
Honest_11,Smart_11,21,Honest
Honest_12,Honest_51,21,Honest
Honest_13,Honest_22,21,Honest
Honest_14,Honest_53,21,Honest
Honest_15,Honest_127,21,Honest
Honest_16,Sybil_11,21,Honest
Honest_17,Sybil_38,21,Honest
Honest_18,Sybil_12,21,Honest
Honest_19,Sybil_36,21,Honest
Honest_20,Smart_11,21,Honest
Honest_21,Sybil_16,21,Honest
Honest_22,Smart_6,21,Honest
Honest_23,Honest_109,21,Honest
Honest_24,Honest_55,21,Honest
Honest_25,Honest_134,21,Honest
Honest_26,Honest_72,21,Honest
Honest_27,Honest_0,21,Honest
Honest_28,Honest_4,21,Honest
Honest_29,Honest_124,21,Honest
Honest_30,Honest_121,21,Honest
Honest_31,Sybil_13,21,Honest
Honest_32,Honest_22,21,Honest
Honest_33,Honest_43,21,Honest
Honest_34,Honest_21,21,Honest
Honest_35,Smart_10,21,Honest
Honest_36,Sybil_38,21,Honest
Honest_37,Sybil_39,21,Honest
Honest_38,Honest_20,21,Honest
Honest_39,Honest_128,21,Honest
Honest_40,Honest_29,21,Honest
Honest_41,Honest_114,21,Honest
Honest_42,Honest_45,21,Honest
Honest_43,Honest_25,21,Honest
Honest_44,Sybil_0,21,Honest
Honest_45,Sybil_23,21,Honest
Honest_46,Honest_101,21,Honest
Honest_47,Honest_98,21,Honest
Honest_48,Honest_129,21,Honest
Honest_49,Honest_40,21,Honest
Honest_50,Sybil_14,21,Honest
Honest_51,Honest_126,21,Honest
Honest_52,Honest_51,21,Honest
Honest_53,Sybil_14,21,Honest
Honest_54,Sybil_9,21,Honest
Honest_55,Honest_42,21,Honest
Honest_56,Sybil_27,21,Honest
Honest_57,Honest_106,21,Honest
Honest_58,Honest_117,21,Honest
Honest_59,Honest_47,21,Honest
Honest_60,Honest_42,21,Honest
Honest_61,Honest_128,21,Honest
Honest_62,Honest_109,21,Honest
Honest_63,Honest_97,21,Honest
Honest_64,Honest_115,21,Honest
Honest_65,Honest_26,21,Honest
Honest_66,Sybil_37,21,Honest
Honest_67,Sybil_30,21,Honest
Honest_68,Honest_30,21,Honest
Honest_69,Sybil_0,21,Honest
Honest_70,Honest_93,21,Honest
Honest_71,Sybil_32,21,Honest
Honest_72,Honest_132,21,Honest
Honest_73,Honest_29,21,Honest
Honest_74,Sybil_11,21,Honest
Honest_75,Smart_14,21,Honest
Honest_76,Honest_91,21,Honest
Honest_77,Honest_68,21,Honest
Honest_78,Honest_64,21,Honest
Honest_79,Honest_69,21,Honest
Honest_80,Honest_26,21,Honest
Honest_81,Honest_62,21,Honest
Honest_82,Honest_66,21,Honest
Honest_83,Honest_43,21,Honest
Honest_84,Honest_26,21,Honest
Honest_85,Honest_80,21,Honest
Honest_86,Honest_107,21,Honest
Honest_87,Honest_9,21,Honest
Honest_88,Honest_100,21,Honest
Honest_89,Honest_14,21,Honest
Honest_90,Honest_102,21,Honest
Honest_91,Honest_35,21,Honest
Honest_92,Honest_117,21,Honest
Honest_93,Honest_89,21,Honest
Honest_94,Honest_132,21,Honest
Honest_95,Sybil_34,21,Honest
Honest_96,Honest_36,21,Honest
Honest_97,Honest_134,21,Honest
Honest_98,Honest_25,21,Honest
Honest_99,Honest_78,21,Honest
Honest_100,Honest_137,21,Honest
Honest_101,Honest_118,21,Honest
Honest_102,Honest_0,21,Honest
Honest_103,Honest_82,21,Honest
Honest_104,Honest_99,21,Honest
Honest_105,Honest_96,21,Honest
Honest_106,Honest_128,21,Honest
Honest_107,Honest_7,21,Honest
Honest_108,Honest_97,21,Honest
Honest_109,Honest_24,21,Honest
Honest_110,Honest_1,21,Honest
Honest_111,Smart_11,21,Honest
Honest_112,Sybil_18,21,Honest
Honest_113,Sybil_26,21,Honest
Honest_114,Honest_47,21,Honest
Honest_115,Smart_19,21,Honest
Honest_116,Honest_90,21,Honest
Honest_117,Honest_90,21,Honest
Honest_118,Honest_6,21,Honest
Honest_120,Honest_6,21,Honest
Honest_121,Honest_56,21,Honest
Honest_122,Sybil_9,21,Honest
Honest_123,Honest_42,21,Honest
Honest_124,Sybil_18,21,Honest
Honest_125,Honest_129,21,Honest
Honest_126,Sybil_21,21,Honest
Honest_127,Honest_67,21,Honest
Honest_128,Sybil_32,21,Honest
Honest_129,Sybil_20,21,Honest
Honest_130,Honest_80,21,Honest
Honest_131,Honest_97,21,Honest
Honest_132,Honest_12,21,Honest
Honest_133,Honest_81,21,Honest
Honest_134,Honest_132,21,Honest
Honest_135,Honest_121,21,Honest
Honest_136,Honest_49,21,Honest
Honest_137,Sybil_9,21,Honest
Honest_138,Honest_68,21,Honest
Honest_139,Honest_104,21,Honest
Smart_0,Smart_16,21,SmartCollusion
Smart_1,Honest_129,21,SmartCollusion
Smart_2,Smart_9,21,SmartCollusion
Smart_3,Honest_73,21,SmartCollusion
Smart_4,Smart_7,21,SmartCollusion
Smart_5,Honest_24,21,SmartCollusion
Smart_6,Honest_57,21,SmartCollusion
Smart_7,Smart_1,21,SmartCollusion
Smart_8,Smart_10,21,SmartCollusion
Smart_9,Honest_119,21,SmartCollusion
Smart_10,Smart_0,21,SmartCollusion
Smart_11,Honest_57,21,SmartCollusion
Smart_12,Smart_13,21,SmartCollusion
Smart_13,Honest_132,21,SmartCollusion
Smart_14,Honest_8,21,SmartCollusion
Smart_15,Honest_132,21,SmartCollusion
Smart_16,Honest_20,21,SmartCollusion
Smart_17,Smart_11,21,SmartCollusion
Smart_18,Honest_71,21,SmartCollusion
Smart_19,Smart_3,21,SmartCollusion
Honest_0,Sybil_19,22,Honest
Honest_1,Honest_130,22,Honest
Honest_2,Honest_81,22,Honest
Honest_3,Honest_56,22,Honest
Honest_4,Honest_50,22,Honest
Honest_5,Honest_126,22,Honest
Honest_6,Smart_7,22,Honest
Honest_7,Honest_135,22,Honest
Honest_8,Honest_13,22,Honest
Honest_9,Honest_91,22,Honest
Honest_10,Honest_117,22,Honest
Honest_11,Sybil_0,22,Honest
Honest_12,Sybil_39,22,Honest
Honest_13,Smart_3,22,Honest
Honest_14,Honest_19,22,Honest
Honest_15,Honest_56,22,Honest
Honest_16,Honest_77,22,Honest
Honest_17,Honest_103,22,Honest
Honest_18,Sybil_25,22,Honest
Honest_19,Smart_7,22,Honest
Honest_20,Sybil_37,22,Honest
Honest_21,Honest_107,22,Honest
Honest_22,Sybil_36,22,Honest
Honest_23,Honest_68,22,Honest
Honest_24,Honest_11,22,Honest
Honest_25,Honest_102,22,Honest
Honest_26,Honest_122,22,Honest
Honest_27,Sybil_30,22,Honest
Honest_28,Honest_17,22,Honest
Honest_29,Honest_80,22,Honest
Honest_30,Sybil_38,22,Honest
Honest_31,Honest_83,22,Honest
Honest_32,Honest_74,22,Honest
Honest_33,Sybil_20,22,Honest
Honest_34,Honest_111,22,Honest
Honest_35,Honest_45,22,Honest
Honest_36,Honest_136,22,Honest
Honest_37,Honest_16,22,Honest
Honest_38,Honest_96,22,Honest
Honest_39,Honest_26,22,Honest
Honest_40,Honest_17,22,Honest
Honest_41,Honest_93,22,Honest
Honest_42,Sybil_4,22,Honest
Honest_43,Honest_123,22,Honest
Honest_44,Honest_87,22,Honest
Honest_45,Honest_98,22,Honest
